from_loc,to_loc,from_pop,from_x,from_y,to_pop,to_x,to_y,euc_dist,predict_model
133,28,82566.05,-5.28,6.14,66246.98,-6.75,5.6,1.566045976,51.34984128
133,29,82566.05,-5.28,6.14,89954.83,-6.44,5.82,1.203328717,97.45957285
133,161,82566.05,-5.28,6.14,19423.17,-6.1,7.78,1.833575742,15.45820596
133,0,82566.05,-5.28,6.14,177110.9,-7.48,7.03,2.373204585,58.85553104
133,8,82566.05,-5.28,6.14,41630.31,-4.03,6.33,1.264357544,49.45423617
133,163,82566.05,-5.28,6.14,56870.12,-6.12,8.08,2.114048249,28.8505721
133,121,82566.05,-5.28,6.14,312802.5,-5.67,9.58,3.462036973,51.67741528
133,122,82566.05,-5.28,6.14,45401.93,-5.93,10.05,3.963659925,9.284448817
133,123,82566.05,-5.28,6.14,46936.44,-5.57,9.08,2.954268099,14.91092805
133,125,82566.05,-5.28,6.14,51637.75,-5.4,9.53,3.392123229,13.01720274
133,128,82566.05,-5.28,6.14,11645.67,-6.27,10.36,4.334570336,2.793127903
133,129,82566.05,-5.28,6.14,77914.33,-6.46,10.47,4.48790597,11.72583505
133,59,82566.05,-5.28,6.14,104006.8,-6.25,6.48,1.027861858,138.8142332
133,58,82566.05,-5.28,6.14,197775,-6.67,6.47,1.428635713,139.0158347
133,55,82566.05,-5.28,6.14,395874.9,-6.43,6.87,1.362130684,257.3274345
133,54,82566.05,-5.28,6.14,93927.6,-6.24,7.1,1.35764502,83.885646
133,57,82566.05,-5.28,6.14,82990.04,-6.87,6.84,1.73726797,52.29797488
133,56,82566.05,-5.28,6.14,59547.57,-6.59,6.81,1.471393897,51.94523346
133,51,82566.05,-5.28,6.14,113507.5,-5.92,6.37,0.680073525,278.8706282
133,50,82566.05,-5.28,6.14,90195.81,-6.25,6.16,0.970206164,135.5806929
133,53,82566.05,-5.28,6.14,146583.1,-5.46,6.44,0.349857114,937.6973622
133,52,82566.05,-5.28,6.14,87625.7,-5.62,6.28,0.367695526,581.1307603
133,164,82566.05,-5.28,6.14,19417.91,-6.15,8.46,2.477761086,9.769515592
133,178,82566.05,-5.28,6.14,36848.58,-3.59,8.46,2.870278732,12.89247313
