from_loc,to_loc,from_pop,from_x,from_y,to_pop,to_x,to_y,euc_dist,predict_model
BARINGO,UASIN.GISHU,264978,35.9659,0.819193,622705,35.3197,0.533981,0.706342923,104622.2825
BARINGO,VIHIGA,264978,35.9659,0.819193,498883,34.7225,0.078268,1.447416117,18390.51593
BARINGO,WAJIR,264978,35.9659,0.819193,319261,40.0347,1.81005,4.187711909,1213.614988
BARINGO,WEST.POKOT,264978,35.9659,0.819193,308086,35.242,1.725,1.159533325,16095.75473
BOMET,BARINGO,382794,35.3146,-0.753203,264978,35.9659,0.819193,1.701946201,9556.818523
BOMET,BONDO,382794,35.3146,-0.753203,238780,34.2529,-0.143303,1.224412063,16518.20462
BOMET,BUNGOMA,382794,35.3146,-0.753203,876491,34.6606,0.668653,1.56505287,48727.02822
BOMET,BURET,382794,35.3146,-0.753203,316882,35.2193,-0.566886,0.209275212,866962.6511
BOMET,BUSIA,382794,35.3146,-0.753203,370608,34.1836,0.31926,1.558633339,17218.98062
BOMET,BUTERE.MUMIAS,382794,35.3146,-0.753203,476928,34.5111,0.292453,1.318714799,32963.49634
BOMET,CENTRAL.KISII,382794,35.3146,-0.753203,491786,34.8136,-0.695709,0.504288172,244760.7062
BOMET,EMBU,382794,35.3146,-0.753203,278196,37.5059,-0.409929,2.21802451,5897.193243
BOMET,GARISSA,382794,35.3146,-0.753203,392510,40.1828,-0.486791,4.875484242,1789.221539
BOMET,GUCHA,382794,35.3146,-0.753203,460939,34.7371,-0.845089,0.5847643,167053.9123
BOMET,HOMA.BAY,382794,35.3146,-0.753203,288540,34.4464,-0.665397,0.872628864,41609.28914
BOMET,ISIOLO,382794,35.3146,-0.753203,100861,38.54,1.01281,3.677228178,608.8019187
BOMET,KAJIADO,382794,35.3146,-0.753203,406054,36.9082,-2.11884,2.098696113,10468.31945
BOMET,KAKAMEGA,382794,35.3146,-0.753203,603422,34.7845,0.341517,1.216313236,51802.62513
BOMET,KEIYO,382794,35.3146,-0.753203,143865,35.57,0.4886,1.267794877,8297.526664
BOMET,KERICHO,382794,35.3146,-0.753203,468493,35.3364,-0.242205,0.5114628,224136.2772
BOMET,KIAMBU,382794,35.3146,-0.753203,744010,36.688,-1.08702,1.413386483,49167.39076
BOMET,KILIFI,382794,35.3146,-0.753203,544303,39.5704,-3.56077,5.098457227,2431.59135
BOMET,KIRINYAGA,382794,35.3146,-0.753203,457105,37.3191,-0.522448,2.017738368,13106.96839
BOMET,KISUMU,382794,35.3146,-0.753203,504359,34.7023,-0.100313,0.895084712,77995.2238
BOMET,KITUI,382794,35.3146,-0.753203,515422,38.4442,-1.87141,3.323369232,5463.389288
BOMET,KOIBATEK,382794,35.3146,-0.753203,138163,35.8688,0.106578,1.022917889,12255.46812
BOMET,KURIA,382794,35.3146,-0.753203,151887,34.5639,-1.21269,0.880158391,18708.92378
BOMET,KWALE,382794,35.3146,-0.753203,496133,39.1511,-4.14001,5.117537875,2155.4857
BOMET,LAIKIPIA,382794,35.3146,-0.753203,322187,36.7715,0.325799,1.812954199,10655.48814
BOMET,LAMU,382794,35.3146,-0.753203,72686,40.7689,-2.04024,5.604092498,172.4342259
BOMET,LUGARI,382794,35.3146,-0.753203,215920,34.9943,0.697881,1.48601375,9830.928969
BOMET,MACHAKOS,382794,35.3146,-0.753203,906644,37.4064,-1.2888,2.159280294,26276.33235
BOMET,MAKUENI,382794,35.3146,-0.753203,771545,37.8001,-2.16545,2.858697577,12155.59344
BOMET,MALINDI,382794,35.3146,-0.753203,281552,39.7544,-2.93617,4.947440648,1158.401227
BOMET,MANDERA,382794,35.3146,-0.753203,250372,40.7382,3.43871,6.854748103,515.127074
BOMET,MARAGUA,382794,35.3146,-0.753203,387969,37.0388,-0.833106,1.726050442,14775.30371
BOMET,MARAKWET,382794,35.3146,-0.753203,140629,35.5058,1.08337,1.846498802,3738.276227
BOMET,MARSABIT,382794,35.3146,-0.753203,121478,37.4785,2.92955,4.27143218,561.9899182
BOMET,MBEERE,382794,35.3146,-0.753203,170953,37.6674,-0.668215,2.354334471,2884.061601
BOMET,MERU.CENTRAL,382794,35.3146,-0.753203,498880,37.5127,0.0177113,2.329367397,10866.91551
BOMET,MERU.NORTH,382794,35.3146,-0.753203,604050,37.9497,0.287577,2.833191666,9188.79502
BOMET,MERU.SOUTH,382794,35.3146,-0.753203,205451,37.6567,-0.29172,2.387131955,3507.199426
BOMET,MIGORI,382794,35.3146,-0.753203,514897,34.3933,-0.942113,0.940468329,72284.1979
BOMET,MOMBASA,382794,35.3146,-0.753203,665018,39.6545,-4.01746,5.430479332,2727.641903
BOMET,MOYALE,382794,35.3146,-0.753203,53479,38.8186,3.12804,5.228963877,136.7286443
BOMET,MT.ELGON,382794,35.3146,-0.753203,135033,34.598,0.926333,1.826022107,3639.992128
BOMET,MURANGA,382794,35.3146,-0.753203,348304,36.9744,-0.677189,1.661539698,14006.69202
BOMET,MWINGI,382794,35.3146,-0.753203,303828,38.3329,-0.709136,3.018621671,3494.045454
BOMET,NAIROBI,382794,35.3146,-0.753203,2143254,36.8657,-1.29067,1.641579114,131342.9777
BOMET,NAKURU,382794,35.3146,-0.753203,1187039,36.0784,-0.462135,0.817380585,266465.9681
BOMET,NANDI,382794,35.3146,-0.753203,578751,35.1142,0.186735,0.961063788,79733.08902
BOMET,NAROK,382794,35.3146,-0.753203,365750,35.7032,-1.26958,0.646262459,102703.6048
BOMET,NYAMIRA,382794,35.3146,-0.753203,498102,34.9644,-0.638876,0.368389336,472734.7447
BOMET,NYANDARUA,382794,35.3146,-0.753203,479902,36.4824,-0.320307,1.245454048,37336.18943
BOMET,NYANDO,382794,35.3146,-0.753203,299930,35.0302,-0.198389,0.62345965,86805.70075
BOMET,NYERI,382794,35.3146,-0.753203,661156,36.956,-0.340094,1.692587666,29442.09644
BOMET,RACHUONYO,382794,35.3146,-0.753203,307126,34.7049,-0.43405,0.688180737,72995.6039
BOMET,SAMBURU,382794,35.3146,-0.753203,143547,37.118,1.31967,2.747554191,1699.28771
BOMET,SIAYA,382794,35.3146,-0.753203,480184,34.3066,0.113441,1.32933661,32696.54026
BOMET,SUBA,382794,35.3146,-0.753203,155666,34.209,-0.580633,1.118986937,11793.54592
BOMET,TAITA.TAVETA,382794,35.3146,-0.753203,246671,38.4173,-3.4329,4.099697953,1448.637645
BOMET,TANA.RIVER,382794,35.3146,-0.753203,180901,39.4208,-1.56032,4.184771952,951.9938077
BOMET,TESO,382794,35.3146,-0.753203,181491,34.2763,0.602759,1.707834838,5984.396551
BOMET,THIKA,382794,35.3146,-0.753203,645713,37.0167,-1.00764,1.721012085,27647.78533
BOMET,TRANS.MARA,382794,35.3146,-0.753203,170591,34.8971,-1.15745,0.58113844,50406.76542
BOMET,TRANS.NZOIA,382794,35.3146,-0.753203,575662,34.9568,1.05136,1.839692491,20971.37224
BOMET,TURKANA,382794,35.3146,-0.753203,450860,35.4079,3.40928,4.163528505,2926.247272
BOMET,UASIN.GISHU,382794,35.3146,-0.753203,622705,35.3197,0.533981,1.287194103,47934.27543
BOMET,VIHIGA,382794,35.3146,-0.753203,498883,34.7225,0.078268,1.020747978,58818.50108
BOMET,WAJIR,382794,35.3146,-0.753203,319261,40.0347,1.81005,5.371183292,1141.065241
BOMET,WEST.POKOT,382794,35.3146,-0.753203,308086,35.242,1.725,2.479266196,5316.950768
BONDO,BARINGO,238780,34.2529,-0.143303,264978,35.9659,0.819193,1.964883597,4009.601631
BONDO,BOMET,238780,34.2529,-0.143303,382794,35.3146,-0.753203,1.224412063,16525.33177
BONDO,BUNGOMA,238780,34.2529,-0.143303,876491,34.6606,0.668653,0.908565813,83493.88455
BONDO,BURET,238780,34.2529,-0.143303,316882,35.2193,-0.566886,1.055154736,17799.94389
BONDO,BUSIA,238780,34.2529,-0.143303,370608,34.1836,0.31926,0.467725367,113883.796
BONDO,BUTERE.MUMIAS,238780,34.2529,-0.143303,476928,34.5111,0.292453,0.506508175,131551.3299
BONDO,CENTRAL.KISII,238780,34.2529,-0.143303,491786,34.8136,-0.695709,0.78710665,55395.47177
BONDO,EMBU,238780,34.2529,-0.143303,278196,37.5059,-0.409929,3.263908458,1505.709849
BONDO,GARISSA,238780,34.2529,-0.143303,392510,40.1828,-0.486791,5.939839898,672.3985352
BONDO,GUCHA,238780,34.2529,-0.143303,460939,34.7371,-0.845089,0.852615523,43464.85094
BONDO,HOMA.BAY,238780,34.2529,-0.143303,288540,34.4464,-0.665397,0.556798343,58758.78278
BONDO,ISIOLO,238780,34.2529,-0.143303,100861,38.54,1.01281,4.440250407,233.0021512
BONDO,KAJIADO,238780,34.2529,-0.143303,406054,36.9082,-2.11884,3.309586761,2319.858999
BONDO,KAKAMEGA,238780,34.2529,-0.143303,603422,34.7845,0.341517,0.719478278,85421.19941
BONDO,KEIYO,238780,34.2529,-0.143303,143865,35.57,0.4886,1.460840105,3495.025417
BONDO,KERICHO,238780,34.2529,-0.143303,468493,35.3364,-0.242205,1.088004529,26917.18445
BONDO,KIAMBU,238780,34.2529,-0.143303,744010,36.688,-1.08702,2.611573048,7877.8519
BONDO,KILIFI,238780,34.2529,-0.143303,544303,39.5704,-3.56077,6.320987814,881.6977971
BONDO,KIRINYAGA,238780,34.2529,-0.143303,457105,37.3191,-0.522448,3.089552293,3085.123142
BONDO,KISUMU,238780,34.2529,-0.143303,504359,34.7023,-0.100313,0.451451548,178226.1422
BONDO,KITUI,238780,34.2529,-0.143303,515422,38.4442,-1.87141,4.533580207,1628.979831
BONDO,KOIBATEK,238780,34.2529,-0.143303,138163,35.8688,0.106578,1.635106518,2641.661875
BONDO,KURIA,238780,34.2529,-0.143303,151887,34.5639,-1.21269,1.113691859,6506.499976
BONDO,KWALE,238780,34.2529,-0.143303,496133,39.1511,-4.14001,6.321869192,787.3554726
BONDO,LAIKIPIA,238780,34.2529,-0.143303,322187,36.7715,0.325799,2.561913864,2955.836217
BONDO,LAMU,238780,34.2529,-0.143303,72686,40.7689,-2.04024,6.786503222,65.60560711
BONDO,LUGARI,238780,34.2529,-0.143303,215920,34.9943,0.697881,1.121278057,9849.756141
BONDO,MACHAKOS,238780,34.2529,-0.143303,906644,37.4064,-1.2888,3.355104414,6002.117313
BONDO,MAKUENI,238780,34.2529,-0.143303,771545,37.8001,-2.16545,4.083100088,3298.964524
BONDO,MALINDI,238780,34.2529,-0.143303,281552,39.7544,-2.93617,6.169814286,415.028985
BONDO,MANDERA,238780,34.2529,-0.143303,250372,40.7382,3.43871,7.40877407,247.3514311
BONDO,MARAGUA,238780,34.2529,-0.143303,387969,37.0388,-0.833106,2.870029092,2937.834142
BONDO,MARAKWET,238780,34.2529,-0.143303,140629,35.5058,1.08337,1.753420959,2339.57627
BONDO,MARSABIT,238780,34.2529,-0.143303,121478,37.4785,2.92955,4.454988319,290.2796251
BONDO,MBEERE,238780,34.2529,-0.143303,170953,37.6674,-0.668215,3.454611824,740.6952811
BONDO,MERU.CENTRAL,238780,34.2529,-0.143303,498880,37.5127,0.0177113,3.263774141,3067.449307
BONDO,MERU.NORTH,238780,34.2529,-0.143303,604050,37.9497,0.287577,3.721825871,2959.674049
BONDO,MERU.SOUTH,238780,34.2529,-0.143303,205451,37.6567,-0.29172,3.407034201,953.2800087
BONDO,MIGORI,238780,34.2529,-0.143303,514897,34.3933,-0.942113,0.811054607,55097.12389
BONDO,MOMBASA,238780,34.2529,-0.143303,665018,39.6545,-4.01746,6.647283281,1015.210361
BONDO,MOYALE,238780,34.2529,-0.143303,53479,38.8186,3.12804,5.616698453,66.49119872
BONDO,MT.ELGON,238780,34.2529,-0.143303,135033,34.598,0.926333,1.12392846,5533.322345
BONDO,MURANGA,238780,34.2529,-0.143303,348304,36.9744,-0.677189,2.773372768,2763.243309
